"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2025/04/08 17:35:00","GENESE","61753","38.35","-0.94","0","1"
"2025/04/08 17:35:00","H Q","61844","38.87","-0.43","0","1"
"2025/04/08 17:35:00","HUD VL","61758","41.18","1.89","0","1"
"2025/04/08 17:35:00","LONGIL","61762","41.69","2.4","0","1"
"2025/04/08 17:35:00","MHK VL","61756","41.13","0.63","-1.2","1"
"2025/04/08 17:35:00","MILLWD","61759","41.42","2.12","0","1"
"2025/04/08 17:35:00","N.Y.C.","61761","51.42","2.67","-9.45","1"
"2025/04/08 17:35:00","NORTH","61755","29.79","-0.75","8.76","1"
"2025/04/08 17:35:00","NPX","61845","47.2","1.49","-6.41","1"
"2025/04/08 17:35:00","O H","61846","29.91","-2.4","6.99","1"
"2025/04/08 17:35:00","PJM","61847","39.46","0.16","0","1"
"2025/04/08 17:35:00","WEST","61752","32.05","-1.69","5.56","1"
"2025/04/08 17:40:00","CAPITL","61757","42.94","1.69","0","1"
"2025/04/08 17:40:00","CENTRL","61754","44.16","-0.12","-3.04","1"
"2025/04/08 17:40:00","DUNWOD","61760","43.8","2.56","0","1"
"2025/04/08 17:40:00","GENESE","61753","40.3","-0.95","0","1"
"2025/04/08 17:40:00","H Q","61844","40.79","-0.45","0","1"
"2025/04/08 17:40:00","HUD VL","61758","43.18","1.94","0","1"
"2025/04/08 17:40:00","LONGIL","61762","43.8","2.56","0","1"
"2025/04/08 17:40:00","MHK VL","61756","43.19","0.7","-1.24","1"
"2025/04/08 17:40:00","MILLWD","61759","43.47","2.23","0","1"
"2025/04/08 17:40:00","N.Y.C.","61761","52.82","2.76","-8.82","1"
"2025/04/08 17:40:00","NORTH","61755","31.42","-0.78","9.03","1"
"2025/04/08 17:40:00","NPX","61845","49.18","1.53","-6.41","1"
"2025/04/08 17:40:00","O H","61846","31.52","-2.47","7.25","1"
"2025/04/08 17:40:00","PJM","61847","41.41","0.17","0","1"
"2025/04/08 17:40:00","WEST","61752","33.78","-1.69","5.77","1"
"2025/04/08 17:45:00","CAPITL","61757","43.39","1.67","0","1"
"2025/04/08 17:45:00","CENTRL","61754","44.67","-0.12","-3.07","1"
"2025/04/08 17:45:00","DUNWOD","61760","44.27","2.55","0","1"
"2025/04/08 17:45:00","GENESE","61753","40.76","-0.96","0","1"
"2025/04/08 17:45:00","H Q","61844","41.3","-0.42","0","1"
"2025/04/08 17:45:00","HUD VL","61758","43.68","1.96","0","1"
"2025/04/08 17:45:00","LONGIL","61762","44.36","2.63","-0.01","1"
"2025/04/08 17:45:00","MHK VL","61756","43.68","0.71","-1.25","1"
"2025/04/08 17:45:00","MILLWD","61759","43.93","2.21","0","1"
"2025/04/08 17:45:00","N.Y.C.","61761","53.14","2.75","-8.66","1"
"2025/04/08 17:45:00","NORTH","61755","31.86","-0.75","9.12","1"
"2025/04/08 17:45:00","NPX","61845","49.63","1.5","-6.41","1"
"2025/04/08 17:45:00","O H","61846","31.93","-2.46","7.33","1"
"2025/04/08 17:45:00","PJM","61847","41.89","0.17","0","1"
"2025/04/08 17:45:00","WEST","61752","34.18","-1.71","5.83","1"
"2025/04/08 17:50:00","CAPITL","61757","43.39","1.71","0","1"
"2025/04/08 17:50:00","CENTRL","61754","44.48","-0.25","-3.05","1"
"2025/04/08 17:50:00","DUNWOD","61760","44.26","2.59","0","1"
"2025/04/08 17:50:00","GENESE","61753","40.6","-1.08","0","1"
"2025/04/08 17:50:00","H Q","61844","41.3","-0.38","0","1"
"2025/04/08 17:50:00","HUD VL","61758","43.68","2","0","1"
"2025/04/08 17:50:00","LONGIL","61762","44.58","2.79","-0.11","1"
"2025/04/08 17:50:00","MHK VL","61756","43.6","0.66","-1.25","1"
"2025/04/08 17:50:00","MILLWD","61759","43.93","2.25","0","1"
"2025/04/08 17:50:00","N.Y.C.","61761","52.63","2.79","-8.16","1"
"2025/04/08 17:50:00","NORTH","61755","31.85","-0.71","9.12","1"
"2025/04/08 17:50:00","NPX","61845","45.39","1.54","-2.17","1"
"2025/04/08 17:50:00","O H","61846","31.69","-2.71","7.28","1"
"2025/04/08 17:50:00","PJM","61847","41.72","0.04","0","1"
"2025/04/08 17:50:00","WEST","61752","33.89","-2","5.79","1"
"2025/04/08 17:55:00","CAPITL","61757","45.28","1.78","0","1"
"2025/04/08 17:55:00","CENTRL","61754","46.39","-0.26","-3.15","1"
"2025/04/08 17:55:00","DUNWOD","61760","46.19","2.7","0","1"
"2025/04/08 17:55:00","GENESE","61753","42.32","-1.17","0","1"
"2025/04/08 17:55:00","H Q","61844","43.1","-0.39","0","1"
"2025/04/08 17:55:00","HUD VL","61758","45.58","2.09","0","1"
"2025/04/08 17:55:00","LONGIL","61762","69.84","2.87","-23.48","1"
"2025/04/08 17:55:00","MHK VL","61756","45.48","0.69","-1.29","1"
"2025/04/08 17:55:00","MILLWD","61759","45.84","2.35","0","1"
"2025/04/08 17:55:00","N.Y.C.","61761","54.23","2.91","-7.82","1"
"2025/04/08 17:55:00","NORTH","61755","33.38","-0.74","9.38","1"
"2025/04/08 17:55:00","NPX","61845","47.27","1.61","-2.17","1"
"2025/04/08 17:55:00","O H","61846","32.97","-3","7.52","1"
"2025/04/08 17:55:00","PJM","61847","43.49","0","0","1"
"2025/04/08 17:55:00","WEST","61752","35.29","-2.22","5.98","1"
"2025/04/08 18:00:00","CAPITL","61757","34","1.37","0","1"
"2025/04/08 18:00:00","CENTRL","61754","35.28","-0.26","-2.91","1"
"2025/04/08 18:00:00","DUNWOD","61760","34.79","2.15","0","1"
"2025/04/08 18:00:00","GENESE","61753","31.46","-1.17","0","1"
"2025/04/08 18:00:00","H Q","61844","32.34","-0.29","0","1"
"2025/04/08 18:00:00","HUD VL","61758","34.3","1.66","0","1"
"2025/04/08 18:00:00","LONGIL","61762","35.03","2.28","-0.11","1"
"2025/04/08 18:00:00","MHK VL","61756","34.26","0.55","-1.07","1"
"2025/04/08 18:00:00","MILLWD","61759","34.53","1.89","0","1"
"2025/04/08 18:00:00","N.Y.C.","61761","38.63","2.32","-3.68","1"
"2025/04/08 18:00:00","NORTH","61755","24.26","-0.55","7.82","1"
"2025/04/08 18:00:00","NPX","61845","36.11","1.31","-2.17","1"
"2025/04/08 18:00:00","O H","61846","22.89","-2.81","6.93","1"
"2025/04/08 18:00:00","PJM","61847","32.57","-0.07","0","1"
"2025/04/08 18:00:00","WEST","61752","24.93","-2.19","5.52","1"
"2025/04/08 18:05:00","CAPITL","61757","33.97","1.37","0","1"
"2025/04/08 18:05:00","CENTRL","61754","35.28","-0.26","-2.93","1"
"2025/04/08 18:05:00","DUNWOD","61760","34.79","2.18","0","1"
"2025/04/08 18:05:00","GENESE","61753","31.36","-1.24","0","1"
"2025/04/08 18:05:00","H Q","61844","32.31","-0.29","0","1"
"2025/04/08 18:05:00","HUD VL","61758","34.3","1.69","0","1"
"2025/04/08 18:05:00","LONGIL","61762","34.86","2.25","-0.01","1"
"2025/04/08 18:05:00","MHK VL","61756","34.27","0.59","-1.07","1"
"2025/04/08 18:05:00","MILLWD","61759","34.49","1.89","0","1"
"2025/04/08 18:05:00","N.Y.C.","61761","38.63","2.35","-3.68","1"
"2025/04/08 18:05:00","NORTH","61755","24.23","-0.55","7.81","1"
"2025/04/08 18:05:00","NPX","61845","41.45","1.31","-7.54","1"
"2025/04/08 18:05:00","O H","61846","22.71","-2.9","7","1"
"2025/04/08 18:05:00","PJM","61847","32.51","-0.1","0","1"
"2025/04/08 18:05:00","WEST","61752","24.79","-2.25","5.57","1"
"2025/04/08 18:10:00","CAPITL","61757","33.94","1.37","0","1"
"2025/04/08 18:10:00","CENTRL","61754","35.66","-0.29","-3.38","1"
"2025/04/08 18:10:00","DUNWOD","61760","34.79","2.22","0","1"
"2025/04/08 18:10:00","GENESE","61753","31.33","-1.24","0","1"
"2025/04/08 18:10:00","H Q","61844","32.24","-0.33","0","1"
"2025/04/08 18:10:00","HUD VL","61758","34.3","1.73","0","1"
"2025/04/08 18:10:00","LONGIL","61762","34.82","2.25","0","1"
"2025/04/08 18:10:00","MHK VL","61756","34.32","0.59","-1.16","1"
"2025/04/08 18:10:00","MILLWD","61759","34.52","1.95","0","1"
"2025/04/08 18:10:00","N.Y.C.","61761","38.74","2.38","-3.79","1"
"2025/04/08 18:10:00","NORTH","61755","23.81","-0.55","8.2","1"
"2025/04/08 18:10:00","NPX","61845","41.45","1.34","-7.54","1"
"2025/04/08 18:10:00","O H","61846","22.1","-2.87","7.6","1"
"2025/04/08 18:10:00","PJM","61847","32.47","-0.1","0","1"
"2025/04/08 18:10:00","WEST","61752","24.27","-2.28","6.02","1"
"2025/04/08 18:15:00","CAPITL","61757","33.94","1.37","0","1"
"2025/04/08 18:15:00","CENTRL","61754","35.54","-0.16","-3.13","1"
"2025/04/08 18:15:00","DUNWOD","61760","34.75","2.18","0","1"
"2025/04/08 18:15:00","GENESE","61753","31.43","-1.14","0","1"
"2025/04/08 18:15:00","H Q","61844","32.18","-0.39","0","1"
"2025/04/08 18:15:00","HUD VL","61758","34.3","1.73","0","1"
"2025/04/08 18:15:00","LONGIL","61762","34.72","2.15","0","1"
"2025/04/08 18:15:00","MHK VL","61756","34.35","0.62","-1.16","1"
"2025/04/08 18:15:00","MILLWD","61759","34.49","1.92","0","1"
"2025/04/08 18:15:00","N.Y.C.","61761","38.7","2.38","-3.75","1"
"2025/04/08 18:15:00","NORTH","61755","23.73","-0.65","8.19","1"
"2025/04/08 18:15:00","NPX","61845","41.45","1.34","-7.54","1"
"2025/04/08 18:15:00","O H","61846","22.77","-2.77","7.03","1"
"2025/04/08 18:15:00","PJM","61847","32.6","0.03","0","1"
"2025/04/08 18:15:00","WEST","61752","24.92","-2.09","5.57","1"
"2025/04/08 18:20:00","CAPITL","61757","33.94","1.37","0","1"
"2025/04/08 18:20:00","CENTRL","61754","35.54","-0.16","-3.13","1"
"2025/04/08 18:20:00","DUNWOD","61760","34.72","2.15","0","1"
"2025/04/08 18:20:00","GENESE","61753","31.46","-1.11","0","1"
"2025/04/08 18:20:00","H Q","61844","32.21","-0.36","0","1"
"2025/04/08 18:20:00","HUD VL","61758","34.26","1.69","0","1"
"2025/04/08 18:20:00","LONGIL","61762","34.47","1.89","-0.01","1"
"2025/04/08 18:20:00","MHK VL","61756","34.35","0.62","-1.16","1"
"2025/04/08 18:20:00","MILLWD","61759","34.46","1.89","0","1"
"2025/04/08 18:20:00","N.Y.C.","61761","38.65","2.31","-3.76","1"
"2025/04/08 18:20:00","NORTH","61755","23.76","-0.62","8.19","1"
"2025/04/08 18:20:00","NPX","61845","39","1.3","-5.13","1"
"2025/04/08 18:20:00","O H","61846","22.78","-2.77","7.02","1"
"2025/04/08 18:20:00","PJM","61847","32.57","0","0","1"
"2025/04/08 18:20:00","WEST","61752","24.93","-2.09","5.56","1"
"2025/04/08 18:25:00","CAPITL","61757","34.01","1.34","0","1"
"2025/04/08 18:25:00","CENTRL","61754","35.75","-0.07","-3.15","1"
"2025/04/08 18:25:00","DUNWOD","61760","34.82","2.16","0","1"
"2025/04/08 18:25:00","GENESE","61753","31.65","-1.01","0","1"
"2025/04/08 18:25:00","H Q","61844","32.28","-0.39","0","1"
"2025/04/08 18:25:00","HUD VL","61758","34.36","1.7","0","1"
"2025/04/08 18:25:00","LONGIL","61762","34.57","1.89","-0.01","1"
"2025/04/08 18:25:00","MHK VL","61756","34.51","0.69","-1.16","1"
"2025/04/08 18:25:00","MILLWD","61759","34.56","1.89","0","1"
"2025/04/08 18:25:00","N.Y.C.","61761","38.54","2.32","-3.55","1"
"2025/04/08 18:25:00","NORTH","61755","23.78","-0.69","8.2","1"
"2025/04/08 18:25:00","NPX","61845","39.07","1.27","-5.13","1"
"2025/04/08 18:25:00","O H","61846","23.02","-2.58","7.06","1"
"2025/04/08 18:25:00","PJM","61847","32.73","0.07","0","1"
"2025/04/08 18:25:00","WEST","61752","25.15","-1.93","5.59","1"
"2025/04/08 18:30:00","CAPITL","61757","42.23","1.7","0","1"
"2025/04/08 18:30:00","CENTRL","61754","44.07","-0.12","-3.67","1"
"2025/04/08 18:30:00","DUNWOD","61760","43.16","2.63","0","1"
"2025/04/08 18:30:00","GENESE","61753","39.31","-1.21","0","1"
"2025/04/08 18:30:00","H Q","61844","40.04","-0.48","0","1"
"2025/04/08 18:30:00","HUD VL","61758","42.59","2.07","0","1"
"2025/04/08 18:30:00","LONGIL","61762","42.84","2.31","-0.01","1"
"2025/04/08 18:30:00","MHK VL","61756","42.71","0.85","-1.33","1"
"2025/04/08 18:30:00","MILLWD","61759","42.83","2.31","0","1"
"2025/04/08 18:30:00","N.Y.C.","61761","45.64","2.79","-2.33","1"
"2025/04/08 18:30:00","NORTH","61755","30.33","-0.81","9.38","1"
"2025/04/08 18:30:00","NPX","61845","47.23","1.58","-5.13","1"
"2025/04/08 18:30:00","O H","61846","29.04","-3.24","8.24","1"
"2025/04/08 18:30:00","PJM","61847","40.61","0.08","0","1"
"2025/04/08 18:30:00","WEST","61752","31.65","-2.35","6.52","1"
"2025/04/08 18:35:00","CAPITL","61757","47.16","1.9","0","1"
"2025/04/08 18:35:00","CENTRL","61754","49.11","-0.14","-3.99","1"
"2025/04/08 18:35:00","DUNWOD","61760","48.15","2.9","0","1"
"2025/04/08 18:35:00","GENESE","61753","43.94","-1.31","0","1"
"2025/04/08 18:35:00","H Q","61844","44.76","-0.5","0","1"
"2025/04/08 18:35:00","HUD VL","61758","47.52","2.26","0","1"
"2025/04/08 18:35:00","LONGIL","61762","47.84","2.58","-0.01","1"
"2025/04/08 18:35:00","MHK VL","61756","47.68","0.99","-1.43","1"
"2025/04/08 18:35:00","MILLWD","61759","47.79","2.53","0","1"
"2025/04/08 18:35:00","N.Y.C.","61761","49.96","3.12","-1.59","1"
"2025/04/08 18:35:00","NORTH","61755","34.3","-0.86","10.1","1"
"2025/04/08 18:35:00","NPX","61845","54.08","1.72","-7.11","1"
"2025/04/08 18:35:00","O H","61846","32.72","-3.58","8.96","1"
"2025/04/08 18:35:00","PJM","61847","45.3","0.05","0","1"
"2025/04/08 18:35:00","WEST","61752","35.59","-2.58","7.09","1"
"2025/04/08 18:40:00","CAPITL","61757","48.72","1.92","0","1"
"2025/04/08 18:40:00","CENTRL","61754","50.76","-0.14","-4.1","1"
"2025/04/08 18:40:00","DUNWOD","61760","49.84","3.04","0","1"
"2025/04/08 18:40:00","GENESE","61753","45.4","-1.4","0","1"
"2025/04/08 18:40:00","H Q","61844","46.29","-0.51","0","1"
"2025/04/08 18:40:00","HUD VL","61758","49.19","2.39","0","1"
"2025/04/08 18:40:00","LONGIL","61762","49.52","2.71","-0.01","1"
"2025/04/08 18:40:00","MHK VL","61756","49.39","1.12","-1.46","1"
"2025/04/08 18:40:00","MILLWD","61759","49.47","2.67","0","1"
"2025/04/08 18:40:00","N.Y.C.","61761","51.41","3.28","-1.33","1"
"2025/04/08 18:40:00","NORTH","61755","35.62","-0.84","10.34","1"
"2025/04/08 18:40:00","NPX","61845","55.64","1.73","-7.11","1"
"2025/04/08 18:40:00","O H","61846","33.81","-3.79","9.21","1"
"2025/04/08 18:40:00","PJM","61847","46.85","0.05","0","1"
"2025/04/08 18:40:00","WEST","61752","36.76","-2.76","7.29","1"
"2025/04/08 18:45:00","CAPITL","61757","53.86","2.17","0","1"
"2025/04/08 18:45:00","CENTRL","61754","55.86","-0.26","-4.42","1"
"2025/04/08 18:45:00","DUNWOD","61760","55.1","3.41","0","1"
"2025/04/08 18:45:00","GENESE","61753","49.99","-1.7","0","1"
"2025/04/08 18:45:00","H Q","61844","51.17","-0.52","0","1"
"2025/04/08 18:45:00","HUD VL","61758","54.38","2.69","0","1"
"2025/04/08 18:45:00","LONGIL","61762","54.75","3.05","-0.01","1"
"2025/04/08 18:45:00","MHK VL","61756","54.45","1.19","-1.57","1"
"2025/04/08 18:45:00","MILLWD","61759","54.69","3","0","1"
"2025/04/08 18:45:00","N.Y.C.","61761","55.92","3.67","-0.56","1"
"2025/04/08 18:45:00","NORTH","61755","39.68","-0.93","11.08","1"
"2025/04/08 18:45:00","NPX","61845","60.76","1.96","-7.11","1"
"2025/04/08 18:45:00","O H","61846","37.32","-4.45","9.93","1"
"2025/04/08 18:45:00","PJM","61847","51.64","-0.05","0","1"
"2025/04/08 18:45:00","WEST","61752","40.47","-3.36","7.86","1"
"2025/04/08 18:50:00","CAPITL","61757","56.72","2.29","0","1"
"2025/04/08 18:50:00","CENTRL","61754","58.76","-0.27","-4.6","1"
"2025/04/08 18:50:00","DUNWOD","61760","57.92","3.49","0","1"
"2025/04/08 18:50:00","GENESE","61753","52.64","-1.8","0","1"
"2025/04/08 18:50:00","H Q","61844","53.89","-0.54","0","1"
"2025/04/08 18:50:00","HUD VL","61758","57.21","2.77","0","1"
"2025/04/08 18:50:00","LONGIL","61762","57.6","3.16","-0.01","1"
"2025/04/08 18:50:00","MHK VL","61756","57.37","1.3","-1.63","1"
"2025/04/08 18:50:00","MILLWD","61759","57.54","3.1","0","1"
"2025/04/08 18:50:00","N.Y.C.","61761","58.39","3.81","-0.14","1"
"2025/04/08 18:50:00","NORTH","61755","42.06","-0.87","11.5","1"
"2025/04/08 18:50:00","NPX","61845","63.2","2.02","-6.75","1"
"2025/04/08 18:50:00","O H","61846","39.43","-4.68","10.32","1"
"2025/04/08 18:50:00","PJM","61847","54.33","-0.11","0","1"
"2025/04/08 18:50:00","WEST","61752","42.73","-3.54","8.17","1"
"2025/04/08 18:55:00","CAPITL","61757","56.62","2.23","0","1"
"2025/04/08 18:55:00","CENTRL","61754","58.65","-0.32","-4.59","1"
"2025/04/08 18:55:00","DUNWOD","61760","57.92","3.53","0","1"
"2025/04/08 18:55:00","GENESE","61753","52.59","-1.79","0","1"
"2025/04/08 18:55:00","H Q","61844","53.84","-0.54","0","1"
"2025/04/08 18:55:00","HUD VL","61758","57.16","2.77","0","1"
"2025/04/08 18:55:00","LONGIL","61762","63.69","3.15","-6.15","1"
"2025/04/08 18:55:00","MHK VL","61756","57.38","1.36","-1.63","1"
"2025/04/08 18:55:00","MILLWD","61759","57.48","3.1","0","1"
"2025/04/08 18:55:00","N.Y.C.","61761","58.55","3.81","-0.36","1"
"2025/04/08 18:55:00","NORTH","61755","42.01","-0.87","11.5","1"
"2025/04/08 18:55:00","NPX","61845","63.15","2.01","-6.75","1"
"2025/04/08 18:55:00","O H","61846","39.3","-4.79","10.3","1"
"2025/04/08 18:55:00","PJM","61847","54.28","-0.11","0","1"
"2025/04/08 18:55:00","WEST","61752","42.65","-3.59","8.15","1"
"2025/04/08 19:00:00","CAPITL","61757","53.41","2.1","0","1"
"2025/04/08 19:00:00","CENTRL","61754","55.48","-0.2","-4.38","1"
"2025/04/08 19:00:00","DUNWOD","61760","54.54","3.23","0","1"
"2025/04/08 19:00:00","GENESE","61753","49.87","-1.44","0","1"
"2025/04/08 19:00:00","H Q","61844","50.79","-0.51","0","1"
"2025/04/08 19:00:00","HUD VL","61758","53.87","2.56","0","1"
"2025/04/08 19:00:00","LONGIL","61762","53.98","2.67","-0.01","1"
"2025/04/08 19:00:00","MHK VL","61756","54.15","1.28","-1.56","1"
"2025/04/08 19:00:00","MILLWD","61759","54.18","2.87","0","1"
"2025/04/08 19:00:00","N.Y.C.","61761","55.48","3.54","-0.64","1"
"2025/04/08 19:00:00","NORTH","61755","39.4","-0.87","11.03","1"
"2025/04/08 19:00:00","NPX","61845","59.95","1.9","-6.75","1"
"2025/04/08 19:00:00","O H","61846","37.26","-4.21","9.84","1"
"2025/04/08 19:00:00","PJM","61847","51.25","-0.05","0","1"
"2025/04/08 19:00:00","WEST","61752","40.38","-3.13","7.79","1"
"2025/04/08 19:05:00","CAPITL","61757","48.26","1.9","0","1"
"2025/04/08 19:05:00","CENTRL","61754","50.23","-0.18","-4.06","1"
"2025/04/08 19:05:00","DUNWOD","61760","49.33","2.97","0","1"
"2025/04/08 19:05:00","GENESE","61753","45.01","-1.35","0","1"
"2025/04/08 19:05:00","H Q","61844","45.85","-0.51","0","1"
"2025/04/08 19:05:00","HUD VL","61758","48.72","2.36","0","1"
"2025/04/08 19:05:00","LONGIL","61762","56.46","2.27","-7.83","1"
"2025/04/08 19:05:00","MHK VL","61756","49.02","1.2","-1.46","1"
"2025/04/08 19:05:00","MILLWD","61759","49","2.64","0","1"
"2025/04/08 19:05:00","N.Y.C.","61761","50.96","3.2","-1.41","1"
"2025/04/08 19:05:00","NORTH","61755","35.29","-0.79","10.28","1"
"2025/04/08 19:05:00","NPX","61845","48.08","1.72","0","1"
"2025/04/08 19:05:00","O H","61846","33.36","-3.89","9.11","1"
"2025/04/08 19:05:00","PJM","61847","46.36","0","0","1"
"2025/04/08 19:05:00","WEST","61752","36.28","-2.87","7.21","1"
"2025/04/08 19:10:00","CAPITL","61757","51.82","2.09","0","1"
"2025/04/08 19:10:00","CENTRL","61754","54.01","-0.15","-4.43","1"
"2025/04/08 19:10:00","DUNWOD","61760","53.01","3.28","0","1"
"2025/04/08 19:10:00","GENESE","61753","48.39","-1.34","0","1"
"2025/04/08 19:10:00","H Q","61844","49.14","-0.59","0","1"
"2025/04/08 19:10:00","HUD VL","61758","52.36","2.63","0","1"
"2025/04/08 19:10:00","LONGIL","61762","52.22","2.49","-0.01","1"
"2025/04/08 19:10:00","MHK VL","61756","52.64","1.34","-1.57","1"
"2025/04/08 19:10:00","MILLWD","61759","52.61","2.88","0","1"
"2025/04/08 19:10:00","N.Y.C.","61761","60.1","3.53","-6.84","1"
"2025/04/08 19:10:00","NORTH","61755","37.99","-0.95","10.8","1"
"2025/04/08 19:10:00","NPX","61845","51.67","1.94","0","1"
"2025/04/08 19:10:00","O H","61846","36.01","-4.08","9.65","1"
"2025/04/08 19:10:00","PJM","61847","49.78","0.05","0","1"
"2025/04/08 19:10:00","WEST","61752","39.27","-2.93","7.52","1"
"2025/04/08 19:15:00","CAPITL","61757","50.55","2.04","0","1"
"2025/04/08 19:15:00","CENTRL","61754","52.86","0","-4.35","1"
"2025/04/08 19:15:00","DUNWOD","61760","51.76","3.25","0","1"
"2025/04/08 19:15:00","GENESE","61753","47.1","-1.41","0","1"
"2025/04/08 19:15:00","H Q","61844","47.88","-0.63","0","1"
"2025/04/08 19:15:00","HUD VL","61758","51.18","2.67","0","1"
"2025/04/08 19:15:00","LONGIL","61762","51.23","2.72","-0.01","1"
"2025/04/08 19:15:00","MHK VL","61756","51.41","1.36","-1.54","1"
"2025/04/08 19:15:00","MILLWD","61759","51.42","2.91","0","1"
"2025/04/08 19:15:00","N.Y.C.","61761","59.04","3.49","-7.03","1"
"2025/04/08 19:15:00","NORTH","61755","36.94","-0.97","10.61","1"
"2025/04/08 19:15:00","NPX","61845","50.4","1.89","0","1"
"2025/04/08 19:15:00","O H","61846","35.06","-3.98","9.47","1"
"2025/04/08 19:15:00","PJM","61847","48.66","0.15","0","1"
"2025/04/08 19:15:00","WEST","61752","38.31","-2.82","7.39","1"
"2025/04/08 19:20:00","CAPITL","61757","54.02","2.18","0","1"
"2025/04/08 19:20:00","CENTRL","61754","56.41","0","-4.57","1"
"2025/04/08 19:20:00","DUNWOD","61760","55.31","3.47","0","1"
"2025/04/08 19:20:00","GENESE","61753","50.23","-1.61","0","1"
"2025/04/08 19:20:00","H Q","61844","51.16","-0.68","0","1"
"2025/04/08 19:20:00","HUD VL","61758","54.69","2.85","0","1"
"2025/04/08 19:20:00","LONGIL","61762","54.8","2.95","-0.01","1"
"2025/04/08 19:20:00","MHK VL","61756","54.9","1.45","-1.62","1"
"2025/04/08 19:20:00","MILLWD","61759","54.95","3.11","0","1"
"2025/04/08 19:20:00","N.Y.C.","61761","62.05","3.73","-6.48","1"
"2025/04/08 19:20:00","NORTH","61755","39.7","-1.04","11.11","1"
"2025/04/08 19:20:00","NPX","61845","54.38","2.02","-0.53","1"
"2025/04/08 19:20:00","O H","61846","37.32","-4.56","9.96","1"
"2025/04/08 19:20:00","PJM","61847","51.94","0.1","0","1"
"2025/04/08 19:20:00","WEST","61752","40.81","-3.26","7.77","1"
"2025/04/08 19:25:00","CAPITL","61757","55.24","2.28","0","1"
"2025/04/08 19:25:00","CENTRL","61754","57.5","-0.11","-4.64","1"
"2025/04/08 19:25:00","DUNWOD","61760","56.51","3.55","0","1"
"2025/04/08 19:25:00","GENESE","61753","51.42","-1.54","0","1"
"2025/04/08 19:25:00","H Q","61844","52.27","-0.69","0","1"
"2025/04/08 19:25:00","HUD VL","61758","55.87","2.91","0","1"
"2025/04/08 19:25:00","LONGIL","61762","73.89","3.07","-17.86","1"
"2025/04/08 19:25:00","MHK VL","61756","56.03","1.43","-1.64","1"
"2025/04/08 19:25:00","MILLWD","61759","56.14","3.18","0","1"
"2025/04/08 19:25:00","N.Y.C.","61761","63.07","3.82","-6.3","1"
"2025/04/08 19:25:00","NORTH","61755","40.58","-1.11","11.27","1"
"2025/04/08 19:25:00","NPX","61845","55.61","2.12","-0.53","1"
"2025/04/08 19:25:00","O H","61846","38.19","-4.66","10.11","1"
"2025/04/08 19:25:00","PJM","61847","53.01","0.05","0","1"
"2025/04/08 19:25:00","WEST","61752","41.74","-3.33","7.88","1"
"2025/04/08 19:30:00","CAPITL","61757","55.24","2.28","0","1"
"2025/04/08 19:30:00","CENTRL","61754","57.56","-0.05","-4.65","1"
"2025/04/08 19:30:00","DUNWOD","61760","56.51","3.55","0","1"
"2025/04/08 19:30:00","GENESE","61753","51.53","-1.43","0","1"
"2025/04/08 19:30:00","H Q","61844","52.27","-0.69","0","1"
"2025/04/08 19:30:00","HUD VL","61758","55.87","2.91","0","1"
"2025/04/08 19:30:00","LONGIL","61762","73.93","3.12","-17.85","1"
"2025/04/08 19:30:00","MHK VL","61756","56.03","1.43","-1.64","1"
"2025/04/08 19:30:00","MILLWD","61759","56.14","3.18","0","1"
"2025/04/08 19:30:00","N.Y.C.","61761","63.07","3.82","-6.29","1"
"2025/04/08 19:30:00","NORTH","61755","40.59","-1.11","11.26","1"
"2025/04/08 19:30:00","NPX","61845","55.61","2.12","-0.53","1"
"2025/04/08 19:30:00","O H","61846","38.33","-4.5","10.13","1"
"2025/04/08 19:30:00","PJM","61847","53.12","0.16","0","1"
"2025/04/08 19:30:00","WEST","61752","41.89","-3.18","7.9","1"
"2025/04/08 19:35:00","CAPITL","61757","58.39","2.35","0","1"
"2025/04/08 19:35:00","CENTRL","61754","60.85","-0.06","-4.87","1"
"2025/04/08 19:35:00","DUNWOD","61760","59.79","3.75","0","1"
"2025/04/08 19:35:00","GENESE","61753","54.53","-1.51","0","1"
"2025/04/08 19:35:00","H Q","61844","55.31","-0.73","0","1"
"2025/04/08 19:35:00","HUD VL","61758","59.12","3.08","0","1"
"2025/04/08 19:35:00","LONGIL","61762","76.65","3.36","-17.25","1"
"2025/04/08 19:35:00","MHK VL","61756","59.26","1.51","-1.71","1"
"2025/04/08 19:35:00","MILLWD","61759","59.4","3.36","0","1"
"2025/04/08 19:35:00","N.Y.C.","61761","65.86","4.04","-5.79","1"
"2025/04/08 19:35:00","NORTH","61755","43.13","-1.18","11.73","1"
"2025/04/08 19:35:00","NPX","61845","58.59","2.18","-0.37","1"
"2025/04/08 19:35:00","O H","61846","40.73","-4.71","10.6","1"
"2025/04/08 19:35:00","PJM","61847","56.21","0.17","0","1"
"2025/04/08 19:35:00","WEST","61752","44.41","-3.36","8.27","1"
"2025/04/08 19:40:00","CAPITL","61757","61.16","2.52","0","1"
"2025/04/08 19:40:00","CENTRL","61754","63.76","0.06","-5.06","1"
"2025/04/08 19:40:00","DUNWOD","61760","62.57","3.93","0","1"
"2025/04/08 19:40:00","GENESE","61753","57.06","-1.58","0","1"
