"RTD End Time Stamp","Zone Name","Zone PTID","RTD Actual Load"
"2025/04/07 22:35:00","MHK VL","61756","823.3156"
"2025/04/07 22:35:00","MILLWD","61759","307.0111"
"2025/04/07 22:35:00","N.Y.C.","61761","5117.1216"
"2025/04/07 22:35:00","NORTH","61755","543.7267"
"2025/04/07 22:35:00","WEST","61752","1801.5613"
"2025/04/07 22:40:00","CAPITL","61757","1231.9296"
"2025/04/07 22:40:00","CENTRL","61754","1673.6304"
"2025/04/07 22:40:00","DUNWOD","61760","625.9388"
"2025/04/07 22:40:00","GENESE","61753","1008.5849"
"2025/04/07 22:40:00","HUD VL","61758","1044.7732"
"2025/04/07 22:40:00","LONGIL","61762","2067.7734"
"2025/04/07 22:40:00","MHK VL","61756","814.9928"
"2025/04/07 22:40:00","MILLWD","61759","288.0223"
"2025/04/07 22:40:00","N.Y.C.","61761","5067.251"
"2025/04/07 22:40:00","NORTH","61755","555.7543"
"2025/04/07 22:40:00","WEST","61752","1796.6553"
"2025/04/07 22:45:00","CAPITL","61757","1237.6174"
"2025/04/07 22:45:00","CENTRL","61754","1674.4711"
"2025/04/07 22:45:00","DUNWOD","61760","613.0572"
"2025/04/07 22:45:00","GENESE","61753","1001.2431"
"2025/04/07 22:45:00","HUD VL","61758","1052.3141"
"2025/04/07 22:45:00","LONGIL","61762","2058.02"
"2025/04/07 22:45:00","MHK VL","61756","800.6322"
"2025/04/07 22:45:00","MILLWD","61759","296.2343"
"2025/04/07 22:45:00","N.Y.C.","61761","5035.627"
"2025/04/07 22:45:00","NORTH","61755","558.8206"
"2025/04/07 22:45:00","WEST","61752","1789.7471"
"2025/04/07 22:50:00","CAPITL","61757","1218.5667"
"2025/04/07 22:50:00","CENTRL","61754","1673.0546"
"2025/04/07 22:50:00","DUNWOD","61760","607.1785"
"2025/04/07 22:50:00","GENESE","61753","997.2838"
"2025/04/07 22:50:00","HUD VL","61758","1037.9285"
"2025/04/07 22:50:00","LONGIL","61762","2040.3857"
"2025/04/07 22:50:00","MHK VL","61756","809.9819"
"2025/04/07 22:50:00","MILLWD","61759","307.3804"
"2025/04/07 22:50:00","N.Y.C.","61761","5029.5186"
"2025/04/07 22:50:00","NORTH","61755","540.7628"
"2025/04/07 22:50:00","WEST","61752","1803.3683"
"2025/04/07 22:55:00","CAPITL","61757","1210.1892"
"2025/04/07 22:55:00","CENTRL","61754","1621.1848"
"2025/04/07 22:55:00","DUNWOD","61760","607.181"
"2025/04/07 22:55:00","GENESE","61753","999.434"
"2025/04/07 22:55:00","HUD VL","61758","1016.5081"
"2025/04/07 22:55:00","LONGIL","61762","2036.6849"
"2025/04/07 22:55:00","MHK VL","61756","801.9475"
"2025/04/07 22:55:00","MILLWD","61759","292.166"
"2025/04/07 22:55:00","N.Y.C.","61761","4981.006"
"2025/04/07 22:55:00","NORTH","61755","543.4971"
"2025/04/07 22:55:00","WEST","61752","1776.1704"
"2025/04/07 23:00:00","CAPITL","61757","1210.7644"
"2025/04/07 23:00:00","CENTRL","61754","1613.95"
"2025/04/07 23:00:00","DUNWOD","61760","598.3872"
"2025/04/07 23:00:00","GENESE","61753","999.9193"
"2025/04/07 23:00:00","HUD VL","61758","1021.6046"
"2025/04/07 23:00:00","LONGIL","61762","2009.1768"
"2025/04/07 23:00:00","MHK VL","61756","795.5994"
"2025/04/07 23:00:00","MILLWD","61759","293.3664"
"2025/04/07 23:00:00","N.Y.C.","61761","4968.9873"
"2025/04/07 23:00:00","NORTH","61755","542.9922"
"2025/04/07 23:00:00","WEST","61752","1764.711"
"2025/04/07 23:05:00","CAPITL","61757","1181.9635"
"2025/04/07 23:05:00","CENTRL","61754","1644.0872"
"2025/04/07 23:05:00","DUNWOD","61760","607.7605"
"2025/04/07 23:05:00","GENESE","61753","991.9113"
"2025/04/07 23:05:00","HUD VL","61758","1026.2744"
"2025/04/07 23:05:00","LONGIL","61762","2002.8516"
"2025/04/07 23:05:00","MHK VL","61756","780.7549"
"2025/04/07 23:05:00","MILLWD","61759","287.1466"
"2025/04/07 23:05:00","N.Y.C.","61761","4929.332"
"2025/04/07 23:05:00","NORTH","61755","549.2175"
"2025/04/07 23:05:00","WEST","61752","1764.9202"
"2025/04/07 23:10:00","CAPITL","61757","1185"
"2025/04/07 23:10:00","CENTRL","61754","1587.2725"
"2025/04/07 23:10:00","DUNWOD","61760","587.4783"
"2025/04/07 23:10:00","GENESE","61753","981.4381"
"2025/04/07 23:10:00","HUD VL","61758","988.0446"
"2025/04/07 23:10:00","LONGIL","61762","1991.3862"
"2025/04/07 23:10:00","MHK VL","61756","787.0374"
"2025/04/07 23:10:00","MILLWD","61759","300.6102"
"2025/04/07 23:10:00","N.Y.C.","61761","4923.248"
"2025/04/07 23:10:00","NORTH","61755","547.8546"
"2025/04/07 23:10:00","WEST","61752","1730.6262"
"2025/04/07 23:15:00","CAPITL","61757","1176.114"
"2025/04/07 23:15:00","CENTRL","61754","1572.74"
"2025/04/07 23:15:00","DUNWOD","61760","591.0081"
"2025/04/07 23:15:00","GENESE","61753","974.7074"
"2025/04/07 23:15:00","HUD VL","61758","985.6364"
"2025/04/07 23:15:00","LONGIL","61762","1964.1013"
"2025/04/07 23:15:00","MHK VL","61756","774.1497"
"2025/04/07 23:15:00","MILLWD","61759","292.0302"
"2025/04/07 23:15:00","N.Y.C.","61761","4873.1406"
"2025/04/07 23:15:00","NORTH","61755","539.116"
"2025/04/07 23:15:00","WEST","61752","1713.6925"
"2025/04/07 23:20:00","CAPITL","61757","1166.8323"
"2025/04/07 23:20:00","CENTRL","61754","1572.0778"
"2025/04/07 23:20:00","DUNWOD","61760","588.9952"
"2025/04/07 23:20:00","GENESE","61753","972.0162"
"2025/04/07 23:20:00","HUD VL","61758","986.3543"
"2025/04/07 23:20:00","LONGIL","61762","1953.0444"
"2025/04/07 23:20:00","MHK VL","61756","775.3046"
"2025/04/07 23:20:00","MILLWD","61759","273.6289"
"2025/04/07 23:20:00","N.Y.C.","61761","4847.6143"
"2025/04/07 23:20:00","NORTH","61755","543.3942"
"2025/04/07 23:20:00","WEST","61752","1713.6803"
"2025/04/07 23:25:00","CAPITL","61757","1154.7039"
"2025/04/07 23:25:00","CENTRL","61754","1594.4927"
"2025/04/07 23:25:00","DUNWOD","61760","583.4775"
"2025/04/07 23:25:00","GENESE","61753","968.2669"
"2025/04/07 23:25:00","HUD VL","61758","967.4059"
"2025/04/07 23:25:00","LONGIL","61762","1966.7249"
"2025/04/07 23:25:00","MHK VL","61756","774.7095"
"2025/04/07 23:25:00","MILLWD","61759","291.3493"
"2025/04/07 23:25:00","N.Y.C.","61761","4819.4717"
"2025/04/07 23:25:00","NORTH","61755","541.1513"
"2025/04/07 23:25:00","WEST","61752","1698.2828"
"2025/04/07 23:30:00","CAPITL","61757","1163.4999"
"2025/04/07 23:30:00","CENTRL","61754","1629.4872"
"2025/04/07 23:30:00","DUNWOD","61760","585.4133"
"2025/04/07 23:30:00","GENESE","61753","967.2836"
"2025/04/07 23:30:00","HUD VL","61758","985.181"
"2025/04/07 23:30:00","LONGIL","61762","1944.9718"
"2025/04/07 23:30:00","MHK VL","61756","763.9435"
"2025/04/07 23:30:00","MILLWD","61759","268.1431"
"2025/04/07 23:30:00","N.Y.C.","61761","4823.0293"
"2025/04/07 23:30:00","NORTH","61755","547.1231"
"2025/04/07 23:30:00","WEST","61752","1707.1892"
"2025/04/07 23:35:00","CAPITL","61757","1151.856"
"2025/04/07 23:35:00","CENTRL","61754","1635.1871"
"2025/04/07 23:35:00","DUNWOD","61760","572.5196"
"2025/04/07 23:35:00","GENESE","61753","972.4218"
"2025/04/07 23:35:00","HUD VL","61758","979.1643"
"2025/04/07 23:35:00","LONGIL","61762","1929.3131"
"2025/04/07 23:35:00","MHK VL","61756","755.4943"
"2025/04/07 23:35:00","MILLWD","61759","279.8433"
"2025/04/07 23:35:00","N.Y.C.","61761","4760.1484"
"2025/04/07 23:35:00","NORTH","61755","543.3109"
"2025/04/07 23:35:00","WEST","61752","1712.626"
"2025/04/07 23:40:00","CAPITL","61757","1148.9532"
"2025/04/07 23:40:00","CENTRL","61754","1632.0647"
"2025/04/07 23:40:00","DUNWOD","61760","566.5874"
"2025/04/07 23:40:00","GENESE","61753","962.7736"
"2025/04/07 23:40:00","HUD VL","61758","963.0769"
"2025/04/07 23:40:00","LONGIL","61762","1922.428"
"2025/04/07 23:40:00","MHK VL","61756","773.2911"
"2025/04/07 23:40:00","MILLWD","61759","278.7974"
"2025/04/07 23:40:00","N.Y.C.","61761","4742.6216"
"2025/04/07 23:40:00","NORTH","61755","548.1495"
"2025/04/07 23:40:00","WEST","61752","1713.2769"
"2025/04/07 23:45:00","CAPITL","61757","1141.9257"
"2025/04/07 23:45:00","CENTRL","61754","1563.1327"
"2025/04/07 23:45:00","DUNWOD","61760","564.4561"
"2025/04/07 23:45:00","GENESE","61753","960.6846"
"2025/04/07 23:45:00","HUD VL","61758","976.3361"
"2025/04/07 23:45:00","LONGIL","61762","1897.9756"
"2025/04/07 23:45:00","MHK VL","61756","766.6359"
"2025/04/07 23:45:00","MILLWD","61759","271.4907"
"2025/04/07 23:45:00","N.Y.C.","61761","4704.333"
"2025/04/07 23:45:00","NORTH","61755","539.3972"
"2025/04/07 23:45:00","WEST","61752","1708.3958"
"2025/04/07 23:50:00","CAPITL","61757","1141.4698"
"2025/04/07 23:50:00","CENTRL","61754","1588.8691"
"2025/04/07 23:50:00","DUNWOD","61760","569.3329"
"2025/04/07 23:50:00","GENESE","61753","960.16"
"2025/04/07 23:50:00","HUD VL","61758","956.6005"
"2025/04/07 23:50:00","LONGIL","61762","1876.2229"
"2025/04/07 23:50:00","MHK VL","61756","780.1794"
"2025/04/07 23:50:00","MILLWD","61759","281.1726"
"2025/04/07 23:50:00","N.Y.C.","61761","4693.3125"
"2025/04/07 23:50:00","NORTH","61755","535.4338"
"2025/04/07 23:50:00","WEST","61752","1722.3767"
"2025/04/07 23:55:00","CAPITL","61757","1149.8529"
"2025/04/07 23:55:00","CENTRL","61754","1603.794"
"2025/04/07 23:55:00","DUNWOD","61760","560.7819"
"2025/04/07 23:55:00","GENESE","61753","954.3488"
"2025/04/07 23:55:00","HUD VL","61758","967.4861"
"2025/04/07 23:55:00","LONGIL","61762","1859.842"
"2025/04/07 23:55:00","MHK VL","61756","767.397"
"2025/04/07 23:55:00","MILLWD","61759","280.5938"
"2025/04/07 23:55:00","N.Y.C.","61761","4686.776"
"2025/04/07 23:55:00","NORTH","61755","550.1104"
"2025/04/07 23:55:00","WEST","61752","1704.9384"
"2025/04/08 00:00:00","CAPITL","61757","1126.1995"
"2025/04/08 00:00:00","CENTRL","61754","1642.243"
"2025/04/08 00:00:00","DUNWOD","61760","561.8972"
"2025/04/08 00:00:00","GENESE","61753","949.5043"
"2025/04/08 00:00:00","HUD VL","61758","977.3179"
"2025/04/08 00:00:00","LONGIL","61762","1855.9382"
"2025/04/08 00:00:00","MHK VL","61756","748.8626"
"2025/04/08 00:00:00","MILLWD","61759","254.8106"
"2025/04/08 00:00:00","N.Y.C.","61761","4672.6855"
"2025/04/08 00:00:00","NORTH","61755","554.3838"
"2025/04/08 00:00:00","WEST","61752","1697.392"
"2025/04/08 00:05:00","CAPITL","61757","1130.2314"
"2025/04/08 00:05:00","CENTRL","61754","1614.6005"
"2025/04/08 00:05:00","DUNWOD","61760","561.9959"
"2025/04/08 00:05:00","GENESE","61753","946.335"
"2025/04/08 00:05:00","HUD VL","61758","942.2158"
"2025/04/08 00:05:00","LONGIL","61762","1846.0284"
"2025/04/08 00:05:00","MHK VL","61756","757.9255"
"2025/04/08 00:05:00","MILLWD","61759","270.411"
"2025/04/08 00:05:00","N.Y.C.","61761","4599.3755"
"2025/04/08 00:05:00","NORTH","61755","551.0535"
"2025/04/08 00:05:00","WEST","61752","1699.5112"
"2025/04/08 00:10:00","CAPITL","61757","1132.3198"
"2025/04/08 00:10:00","CENTRL","61754","1623.5732"
"2025/04/08 00:10:00","DUNWOD","61760","559.1019"
"2025/04/08 00:10:00","GENESE","61753","944.7728"
"2025/04/08 00:10:00","HUD VL","61758","938.1834"
"2025/04/08 00:10:00","LONGIL","61762","1851.7158"
"2025/04/08 00:10:00","MHK VL","61756","747.9132"
"2025/04/08 00:10:00","MILLWD","61759","273.3076"
"2025/04/08 00:10:00","N.Y.C.","61761","4583.915"
"2025/04/08 00:10:00","NORTH","61755","554.9582"
"2025/04/08 00:10:00","WEST","61752","1687.1858"
"2025/04/08 00:15:00","CAPITL","61757","1118.9425"
"2025/04/08 00:15:00","CENTRL","61754","1624.3578"
"2025/04/08 00:15:00","DUNWOD","61760","563.8728"
"2025/04/08 00:15:00","GENESE","61753","945.1033"
"2025/04/08 00:15:00","HUD VL","61758","950.7981"
"2025/04/08 00:15:00","LONGIL","61762","1834.1791"
"2025/04/08 00:15:00","MHK VL","61756","753.8484"
"2025/04/08 00:15:00","MILLWD","61759","283.3529"
"2025/04/08 00:15:00","N.Y.C.","61761","4568.671"
"2025/04/08 00:15:00","NORTH","61755","549.6794"
"2025/04/08 00:15:00","WEST","61752","1690.1516"
"2025/04/08 00:20:00","CAPITL","61757","1115.3"
"2025/04/08 00:20:00","CENTRL","61754","1615.9207"
"2025/04/08 00:20:00","DUNWOD","61760","553.9249"
"2025/04/08 00:20:00","GENESE","61753","936.5553"
"2025/04/08 00:20:00","HUD VL","61758","955.3024"
"2025/04/08 00:20:00","LONGIL","61762","1823.124"
"2025/04/08 00:20:00","MHK VL","61756","770.0194"
"2025/04/08 00:20:00","MILLWD","61759","273.0122"
"2025/04/08 00:20:00","N.Y.C.","61761","4546.6753"
"2025/04/08 00:20:00","NORTH","61755","529.3236"
"2025/04/08 00:20:00","WEST","61752","1697.3823"
"2025/04/08 00:25:00","CAPITL","61757","1113.8373"
"2025/04/08 00:25:00","CENTRL","61754","1637.8855"
"2025/04/08 00:25:00","DUNWOD","61760","551.0338"
"2025/04/08 00:25:00","GENESE","61753","942.251"
"2025/04/08 00:25:00","HUD VL","61758","952.6317"
"2025/04/08 00:25:00","LONGIL","61762","1815.7844"
"2025/04/08 00:25:00","MHK VL","61756","742.6668"
"2025/04/08 00:25:00","MILLWD","61759","277.1969"
"2025/04/08 00:25:00","N.Y.C.","61761","4537.449"
"2025/04/08 00:25:00","NORTH","61755","553.4471"
"2025/04/08 00:25:00","WEST","61752","1663.8353"
"2025/04/08 00:30:00","CAPITL","61757","1086.3861"
"2025/04/08 00:30:00","CENTRL","61754","1610.8864"
"2025/04/08 00:30:00","DUNWOD","61760","538.8602"
"2025/04/08 00:30:00","GENESE","61753","941.0822"
"2025/04/08 00:30:00","HUD VL","61758","963.9749"
"2025/04/08 00:30:00","LONGIL","61762","1803.3613"
"2025/04/08 00:30:00","MHK VL","61756","745.0884"
"2025/04/08 00:30:00","MILLWD","61759","266.6775"
"2025/04/08 00:30:00","N.Y.C.","61761","4508.6836"
"2025/04/08 00:30:00","NORTH","61755","551.7557"
"2025/04/08 00:30:00","WEST","61752","1663.5774"
"2025/04/08 00:35:00","CAPITL","61757","1124.2202"
"2025/04/08 00:35:00","CENTRL","61754","1568.1764"
"2025/04/08 00:35:00","DUNWOD","61760","544.9949"
"2025/04/08 00:35:00","GENESE","61753","936.6218"
"2025/04/08 00:35:00","HUD VL","61758","924.4323"
"2025/04/08 00:35:00","LONGIL","61762","1801.5825"
"2025/04/08 00:35:00","MHK VL","61756","758.9505"
"2025/04/08 00:35:00","MILLWD","61759","266.9291"
"2025/04/08 00:35:00","N.Y.C.","61761","4477.9736"
"2025/04/08 00:35:00","NORTH","61755","551.7488"
"2025/04/08 00:35:00","WEST","61752","1663.5851"
"2025/04/08 00:40:00","CAPITL","61757","1080.0352"
"2025/04/08 00:40:00","CENTRL","61754","1555.6981"
"2025/04/08 00:40:00","DUNWOD","61760","549.7203"
"2025/04/08 00:40:00","GENESE","61753","938.2556"
"2025/04/08 00:40:00","HUD VL","61758","949.351"
"2025/04/08 00:40:00","LONGIL","61762","1793.8511"
"2025/04/08 00:40:00","MHK VL","61756","750.3762"
"2025/04/08 00:40:00","MILLWD","61759","253.0052"
"2025/04/08 00:40:00","N.Y.C.","61761","4471.8945"
"2025/04/08 00:40:00","NORTH","61755","548.4855"
"2025/04/08 00:40:00","WEST","61752","1673.9419"
"2025/04/08 00:45:00","CAPITL","61757","1094.8734"
"2025/04/08 00:45:00","CENTRL","61754","1588.3806"
"2025/04/08 00:45:00","DUNWOD","61760","542.8709"
"2025/04/08 00:45:00","GENESE","61753","937.9673"
"2025/04/08 00:45:00","HUD VL","61758","948.1022"
"2025/04/08 00:45:00","LONGIL","61762","1791.339"
"2025/04/08 00:45:00","MHK VL","61756","749.7528"
"2025/04/08 00:45:00","MILLWD","61759","248.4242"
"2025/04/08 00:45:00","N.Y.C.","61761","4463.0703"
"2025/04/08 00:45:00","NORTH","61755","539.3184"
"2025/04/08 00:45:00","WEST","61752","1672.1686"
"2025/04/08 00:50:00","CAPITL","61757","1095.2102"
"2025/04/08 00:50:00","CENTRL","61754","1566.8812"
"2025/04/08 00:50:00","DUNWOD","61760","539.0712"
"2025/04/08 00:50:00","GENESE","61753","933.5505"
"2025/04/08 00:50:00","HUD VL","61758","922.278"
"2025/04/08 00:50:00","LONGIL","61762","1798.5751"
"2025/04/08 00:50:00","MHK VL","61756","767.4154"
"2025/04/08 00:50:00","MILLWD","61759","264.7023"
"2025/04/08 00:50:00","N.Y.C.","61761","4421.282"
"2025/04/08 00:50:00","NORTH","61755","541.6493"
"2025/04/08 00:50:00","WEST","61752","1683.8661"
"2025/04/08 00:55:00","CAPITL","61757","1089.3914"
"2025/04/08 00:55:00","CENTRL","61754","1589.004"
"2025/04/08 00:55:00","DUNWOD","61760","549.6218"
"2025/04/08 00:55:00","GENESE","61753","928.4923"
"2025/04/08 00:55:00","HUD VL","61758","933.1626"
"2025/04/08 00:55:00","LONGIL","61762","1765.8403"
"2025/04/08 00:55:00","MHK VL","61756","741.5952"
"2025/04/08 00:55:00","MILLWD","61759","253.1169"
"2025/04/08 00:55:00","N.Y.C.","61761","4413.3965"
"2025/04/08 00:55:00","NORTH","61755","554.5137"
"2025/04/08 00:55:00","WEST","61752","1678.0217"
"2025/04/08 01:00:00","CAPITL","61757","1114.167"
"2025/04/08 01:00:00","CENTRL","61754","1580.7344"
"2025/04/08 01:00:00","DUNWOD","61760","528.5213"
"2025/04/08 01:00:00","GENESE","61753","935.1907"
"2025/04/08 01:00:00","HUD VL","61758","923.5016"
"2025/04/08 01:00:00","LONGIL","61762","1764.0062"
"2025/04/08 01:00:00","MHK VL","61756","766.2711"
"2025/04/08 01:00:00","MILLWD","61759","265.4432"
"2025/04/08 01:00:00","N.Y.C.","61761","4417.281"
"2025/04/08 01:00:00","NORTH","61755","538.1605"
"2025/04/08 01:00:00","WEST","61752","1667.3009"
"2025/04/08 01:05:00","CAPITL","61757","1097.3074"
"2025/04/08 01:05:00","CENTRL","61754","1565.0344"
"2025/04/08 01:05:00","DUNWOD","61760","539.4347"
"2025/04/08 01:05:00","GENESE","61753","928.9618"
"2025/04/08 01:05:00","HUD VL","61758","928.9083"
"2025/04/08 01:05:00","LONGIL","61762","1752.3069"
"2025/04/08 01:05:00","MHK VL","61756","749.9242"
"2025/04/08 01:05:00","MILLWD","61759","252.2096"
"2025/04/08 01:05:00","N.Y.C.","61761","4383.229"
"2025/04/08 01:05:00","NORTH","61755","546.2911"
"2025/04/08 01:05:00","WEST","61752","1664.8264"
"2025/04/08 01:10:00","CAPITL","61757","1077.5203"
"2025/04/08 01:10:00","CENTRL","61754","1551.8776"
"2025/04/08 01:10:00","DUNWOD","61760","530.9351"
"2025/04/08 01:10:00","GENESE","61753","928.4568"
"2025/04/08 01:10:00","HUD VL","61758","939.1549"
"2025/04/08 01:10:00","LONGIL","61762","1748.8522"
"2025/04/08 01:10:00","MHK VL","61756","734.7144"
"2025/04/08 01:10:00","MILLWD","61759","253.4253"
"2025/04/08 01:10:00","N.Y.C.","61761","4377.293"
"2025/04/08 01:10:00","NORTH","61755","549.6831"
"2025/04/08 01:10:00","WEST","61752","1663.4966"
"2025/04/08 01:15:00","CAPITL","61757","1101.5603"
"2025/04/08 01:15:00","CENTRL","61754","1576.7196"
"2025/04/08 01:15:00","DUNWOD","61760","532.6357"
"2025/04/08 01:15:00","GENESE","61753","927.948"
"2025/04/08 01:15:00","HUD VL","61758","913.8247"
"2025/04/08 01:15:00","LONGIL","61762","1744.7747"
"2025/04/08 01:15:00","MHK VL","61756","752.152"
"2025/04/08 01:15:00","MILLWD","61759","260.5907"
"2025/04/08 01:15:00","N.Y.C.","61761","4346.537"
"2025/04/08 01:15:00","NORTH","61755","541.0323"
"2025/04/08 01:15:00","WEST","61752","1684.3052"
"2025/04/08 01:20:00","CAPITL","61757","1086.5684"
"2025/04/08 01:20:00","CENTRL","61754","1584.4019"
"2025/04/08 01:20:00","DUNWOD","61760","530.0313"
"2025/04/08 01:20:00","GENESE","61753","931.4238"
"2025/04/08 01:20:00","HUD VL","61758","919.0803"
"2025/04/08 01:20:00","LONGIL","61762","1736.9922"
"2025/04/08 01:20:00","MHK VL","61756","777.6624"
"2025/04/08 01:20:00","MILLWD","61759","250.95"
"2025/04/08 01:20:00","N.Y.C.","61761","4340.6396"
"2025/04/08 01:20:00","NORTH","61755","531.1222"
"2025/04/08 01:20:00","WEST","61752","1685.6082"
"2025/04/08 01:25:00","CAPITL","61757","1088.6736"
"2025/04/08 01:25:00","CENTRL","61754","1593.166"
"2025/04/08 01:25:00","DUNWOD","61760","532.1856"
"2025/04/08 01:25:00","GENESE","61753","926.438"
"2025/04/08 01:25:00","HUD VL","61758","920.1414"
"2025/04/08 01:25:00","LONGIL","61762","1726.8418"
"2025/04/08 01:25:00","MHK VL","61756","744.4203"
"2025/04/08 01:25:00","MILLWD","61759","260.1983"
"2025/04/08 01:25:00","N.Y.C.","61761","4309.06"
"2025/04/08 01:25:00","NORTH","61755","547.4503"
"2025/04/08 01:25:00","WEST","61752","1683.1067"
"2025/04/08 01:30:00","CAPITL","61757","1091.1924"
"2025/04/08 01:30:00","CENTRL","61754","1540.4124"
"2025/04/08 01:30:00","DUNWOD","61760","528.9232"
"2025/04/08 01:30:00","GENESE","61753","917.648"
"2025/04/08 01:30:00","HUD VL","61758","895.8794"
"2025/04/08 01:30:00","LONGIL","61762","1720.7866"
"2025/04/08 01:30:00","MHK VL","61756","759.7415"
"2025/04/08 01:30:00","MILLWD","61759","250.9422"
"2025/04/08 01:30:00","N.Y.C.","61761","4306.7197"
"2025/04/08 01:30:00","NORTH","61755","535.2618"
"2025/04/08 01:30:00","WEST","61752","1671.1239"
"2025/04/08 01:35:00","CAPITL","61757","1080.5139"
"2025/04/08 01:35:00","CENTRL","61754","1539.4346"
"2025/04/08 01:35:00","DUNWOD","61760","526.8759"
"2025/04/08 01:35:00","GENESE","61753","931.9063"
"2025/04/08 01:35:00","HUD VL","61758","896.0222"
"2025/04/08 01:35:00","LONGIL","61762","1725.0488"
"2025/04/08 01:35:00","MHK VL","61756","756.9725"
"2025/04/08 01:35:00","MILLWD","61759","251.5401"
"2025/04/08 01:35:00","N.Y.C.","61761","4290.4824"
"2025/04/08 01:35:00","NORTH","61755","547.2075"
"2025/04/08 01:35:00","WEST","61752","1666.411"
"2025/04/08 01:40:00","CAPITL","61757","1088.0754"
"2025/04/08 01:40:00","CENTRL","61754","1582.4935"
"2025/04/08 01:40:00","DUNWOD","61760","535.8998"
"2025/04/08 01:40:00","GENESE","61753","921.8414"
"2025/04/08 01:40:00","HUD VL","61758","900.2067"
"2025/04/08 01:40:00","LONGIL","61762","1708.1158"
"2025/04/08 01:40:00","MHK VL","61756","747.0423"
"2025/04/08 01:40:00","MILLWD","61759","240.7379"
"2025/04/08 01:40:00","N.Y.C.","61761","4285.611"
"2025/04/08 01:40:00","NORTH","61755","548.6313"
"2025/04/08 01:40:00","WEST","61752","1672.728"
"2025/04/08 01:45:00","CAPITL","61757","1064.6813"
"2025/04/08 01:45:00","CENTRL","61754","1572.2535"
"2025/04/08 01:45:00","DUNWOD","61760","517.3079"
"2025/04/08 01:45:00","GENESE","61753","919.9815"
"2025/04/08 01:45:00","HUD VL","61758","886.2693"
"2025/04/08 01:45:00","LONGIL","61762","1712.1821"
"2025/04/08 01:45:00","MHK VL","61756","747.4673"
"2025/04/08 01:45:00","MILLWD","61759","253.9502"
"2025/04/08 01:45:00","N.Y.C.","61761","4284.9707"
"2025/04/08 01:45:00","NORTH","61755","553.2617"
"2025/04/08 01:45:00","WEST","61752","1670.1084"
"2025/04/08 01:50:00","CAPITL","61757","1076.5276"
"2025/04/08 01:50:00","CENTRL","61754","1588.2894"
"2025/04/08 01:50:00","DUNWOD","61760","508.4978"
"2025/04/08 01:50:00","GENESE","61753","922.5957"
"2025/04/08 01:50:00","HUD VL","61758","869.5444"
"2025/04/08 01:50:00","LONGIL","61762","1707.6411"
"2025/04/08 01:50:00","MHK VL","61756","746.249"
"2025/04/08 01:50:00","MILLWD","61759","259.6623"
"2025/04/08 01:50:00","N.Y.C.","61761","4274.882"
"2025/04/08 01:50:00","NORTH","61755","560.1002"
"2025/04/08 01:50:00","WEST","61752","1681.5415"
"2025/04/08 01:55:00","CAPITL","61757","1084.115"
"2025/04/08 01:55:00","CENTRL","61754","1582.8298"
"2025/04/08 01:55:00","DUNWOD","61760","519.5306"
"2025/04/08 01:55:00","GENESE","61753","924.2581"
"2025/04/08 01:55:00","HUD VL","61758","901.9471"
"2025/04/08 01:55:00","LONGIL","61762","1704.3215"
"2025/04/08 01:55:00","MHK VL","61756","739.9782"
"2025/04/08 01:55:00","MILLWD","61759","238.7974"
"2025/04/08 01:55:00","N.Y.C.","61761","4246.016"
"2025/04/08 01:55:00","NORTH","61755","553.9456"
"2025/04/08 01:55:00","WEST","61752","1663.1272"
"2025/04/08 02:00:00","CAPITL","61757","1074.8398"
"2025/04/08 02:00:00","CENTRL","61754","1587.8424"
"2025/04/08 02:00:00","DUNWOD","61760","507.4956"
"2025/04/08 02:00:00","GENESE","61753","926.6062"
"2025/04/08 02:00:00","HUD VL","61758","904.9114"
"2025/04/08 02:00:00","LONGIL","61762","1692.7085"
"2025/04/08 02:00:00","MHK VL","61756","734.5928"
"2025/04/08 02:00:00","MILLWD","61759","250.7195"
"2025/04/08 02:00:00","N.Y.C.","61761","4245.2227"
"2025/04/08 02:00:00","NORTH","61755","550.3709"
"2025/04/08 02:00:00","WEST","61752","1667.2214"
"2025/04/08 02:05:00","CAPITL","61757","1079.4736"
"2025/04/08 02:05:00","CENTRL","61754","1596.0892"
"2025/04/08 02:05:00","DUNWOD","61760","517.9729"
"2025/04/08 02:05:00","GENESE","61753","922.6729"
"2025/04/08 02:05:00","HUD VL","61758","887.0712"
"2025/04/08 02:05:00","LONGIL","61762","1691.4141"
"2025/04/08 02:05:00","MHK VL","61756","758.4869"
"2025/04/08 02:05:00","MILLWD","61759","242.9138"
"2025/04/08 02:05:00","N.Y.C.","61761","4248.088"
"2025/04/08 02:05:00","NORTH","61755","551.1356"
"2025/04/08 02:05:00","WEST","61752","1669.0773"
"2025/04/08 02:10:00","CAPITL","61757","1071.55"
"2025/04/08 02:10:00","CENTRL","61754","1603.3066"
"2025/04/08 02:10:00","DUNWOD","61760","507.9223"
"2025/04/08 02:10:00","GENESE","61753","912.3157"
"2025/04/08 02:10:00","HUD VL","61758","874.2812"
"2025/04/08 02:10:00","LONGIL","61762","1685.5432"
"2025/04/08 02:10:00","MHK VL","61756","729.3782"
"2025/04/08 02:10:00","MILLWD","61759","251.823"
"2025/04/08 02:10:00","N.Y.C.","61761","4251.5723"
"2025/04/08 02:10:00","NORTH","61755","564.0678"
